time	V(bl)	V(blb)	V(q)	V(qb)	V(wl)
3.959984374999995e-09	0.000000e+00	2.500000e+00	2.425673e+00	1.669615e-03	2.500000e+00
3.967796874999995e-09	0.000000e+00	2.500000e+00	2.432002e+00	1.529238e-03	2.500000e+00
3.975609374999995e-09	0.000000e+00	2.500000e+00	2.437799e+00	1.400367e-03	2.500000e+00
3.983421874999994e-09	0.000000e+00	2.500000e+00	2.443108e+00	1.282109e-03	2.500000e+00
3.991234374999994e-09	0.000000e+00	2.500000e+00	2.447968e+00	1.173630e-03	2.500000e+00
3.999046874999994e-09	0.000000e+00	2.500000e+00	2.452417e+00	1.074158e-03	2.500000e+00
4.006859374999994e-09	0.000000e+00	2.500000e+00	2.456489e+00	9.829714e-04	2.500000e+00
4.014671874999993e-09	0.000000e+00	2.500000e+00	2.460215e+00	8.994059e-04	2.500000e+00
4.022484374999993e-09	0.000000e+00	2.500000e+00	2.463624e+00	8.228443e-04	2.500000e+00
4.030296874999993e-09	0.000000e+00	2.500000e+00	2.466743e+00	7.527163e-04	2.500000e+00
4.038109374999993e-09	0.000000e+00	2.500000e+00	2.469596e+00	6.884952e-04	2.500000e+00
4.045921874999992e-09	0.000000e+00	2.500000e+00	2.472206e+00	6.296953e-04	2.500000e+00
4.053734374999992e-09	0.000000e+00	2.500000e+00	2.474593e+00	5.758686e-04	2.500000e+00
4.061546874999992e-09	0.000000e+00	2.500000e+00	2.476776e+00	5.266026e-04	2.500000e+00
4.069359374999992e-09	0.000000e+00	2.500000e+00	2.478771e+00	4.815177e-04	2.500000e+00
4.077171874999991e-09	0.000000e+00	2.500000e+00	2.480597e+00	4.402646e-04	2.500000e+00
4.084984374999991e-09	0.000000e+00	2.500000e+00	2.482265e+00	4.025225e-04	2.500000e+00
4.092796874999991e-09	0.000000e+00	2.500000e+00	2.483793e+00	3.679413e-04	2.500000e+00
4.100000000000000e-09	0.000000e+00	2.500000e+00	2.485111e+00	3.381040e-04	2.500000e+00
4.100720312500001e-09	1.800781e-01	2.319922e+00	2.486607e+00	5.112153e-03	2.500000e+00
4.102160937500003e-09	5.402344e-01	1.959766e+00	2.494979e+00	2.974759e-02	2.500000e+00
4.105042187500007e-09	1.260547e+00	1.239453e+00	2.502982e+00	1.055002e-01	2.500000e+00
4.110000000000000e-09	2.500000e+00	6.039613e-14	2.467597e+00	2.431455e-01	2.500000e+00
4.110495781249999e-09	2.500000e+00	0.000000e+00	2.441576e+00	2.484365e-01	2.500000e+00
4.111487343749998e-09	2.500000e+00	0.000000e+00	2.389682e+00	2.585831e-01	2.500000e+00
4.113470468749995e-09	2.500000e+00	0.000000e+00	2.287036e+00	2.772206e-01	2.500000e+00
4.117436718749990e-09	2.500000e+00	0.000000e+00	2.089059e+00	3.111744e-01	2.500000e+00
4.125249218749990e-09	2.500000e+00	0.000000e+00	1.719236e+00	3.802394e-01	2.500000e+00
4.133061718749989e-09	2.500000e+00	0.000000e+00	1.369216e+00	4.683393e-01	2.500000e+00
4.140874218749989e-09	2.500000e+00	0.000000e+00	1.047871e+00	5.860308e-01	2.500000e+00
4.148686718749989e-09	2.500000e+00	0.000000e+00	7.689008e-01	7.260676e-01	2.500000e+00
4.156499218749989e-09	2.500000e+00	0.000000e+00	5.389440e-01	8.700568e-01	2.500000e+00
4.164311718749989e-09	2.500000e+00	0.000000e+00	3.589507e-01	1.002837e+00	2.500000e+00
4.172124218749988e-09	2.500000e+00	0.000000e+00	2.292076e-01	1.119007e+00	2.500000e+00
4.179936718749988e-09	2.500000e+00	0.000000e+00	1.447826e-01	1.219994e+00	2.500000e+00
4.187749218749988e-09	2.500000e+00	0.000000e+00	9.426913e-02	1.308790e+00	2.500000e+00
4.195561718749988e-09	2.500000e+00	0.000000e+00	6.524764e-02	1.387450e+00	2.500000e+00
4.203374218749987e-09	2.500000e+00	0.000000e+00	4.851333e-02	1.457881e+00	2.500000e+00
4.211186718749987e-09	2.500000e+00	0.000000e+00	3.856242e-02	1.522617e+00	2.500000e+00
4.218999218749987e-09	2.500000e+00	0.000000e+00	3.235114e-02	1.583954e+00	2.500000e+00
4.226811718749987e-09	2.500000e+00	0.000000e+00	2.811281e-02	1.642843e+00	2.500000e+00
4.234624218749986e-09	2.500000e+00	0.000000e+00	2.485165e-02	1.699198e+00	2.500000e+00
4.242436718749986e-09	2.500000e+00	0.000000e+00	2.212111e-02	1.752841e+00	2.500000e+00
4.250249218749986e-09	2.500000e+00	0.000000e+00	1.974991e-02	1.803739e+00	2.500000e+00
4.258061718749986e-09	2.500000e+00	0.000000e+00	1.766284e-02	1.851910e+00	2.500000e+00
4.265874218749985e-09	2.500000e+00	0.000000e+00	1.582149e-02	1.897397e+00	2.500000e+00
4.273686718749985e-09	2.500000e+00	0.000000e+00	1.420097e-02	1.940272e+00	2.500000e+00
4.281499218749985e-09	2.500000e+00	0.000000e+00	1.277859e-02	1.980635e+00	2.500000e+00
4.289311718749985e-09	2.500000e+00	0.000000e+00	1.152730e-02	2.018627e+00	2.500000e+00
4.297124218749984e-09	2.500000e+00	0.000000e+00	1.041527e-02	2.054426e+00	2.500000e+00
4.304936718749984e-09	2.500000e+00	0.000000e+00	9.416338e-03	2.088205e+00	2.500000e+00
4.312749218749984e-09	2.500000e+00	0.000000e+00	8.522015e-03	2.120051e+00	2.500000e+00
4.320561718749984e-09	2.500000e+00	0.000000e+00	7.735357e-03	2.149959e+00	2.500000e+00
4.328374218749983e-09	2.500000e+00	0.000000e+00	7.052274e-03	2.177893e+00	2.500000e+00
4.336186718749983e-09	2.500000e+00	0.000000e+00	6.456103e-03	2.203860e+00	2.500000e+00
4.343999218749983e-09	2.500000e+00	0.000000e+00	5.926859e-03	2.227918e+00	2.500000e+00
4.351811718749983e-09	2.500000e+00	0.000000e+00	5.448959e-03	2.250160e+00	2.500000e+00
4.359624218749983e-09	2.500000e+00	0.000000e+00	5.012359e-03	2.270691e+00	2.500000e+00
4.367436718749982e-09	2.500000e+00	0.000000e+00	4.610881e-03	2.289622e+00	2.500000e+00
4.375249218749982e-09	2.500000e+00	0.000000e+00	4.240546e-03	2.307061e+00	2.500000e+00
4.383061718749982e-09	2.500000e+00	0.000000e+00	3.898526e-03	2.323113e+00	2.500000e+00
4.390874218749982e-09	2.500000e+00	0.000000e+00	3.582593e-03	2.337878e+00	2.500000e+00
4.398686718749981e-09	2.500000e+00	0.000000e+00	3.290849e-03	2.351451e+00	2.500000e+00
4.406499218749981e-09	2.500000e+00	0.000000e+00	3.021593e-03	2.363921e+00	2.500000e+00
4.414311718749981e-09	2.500000e+00	0.000000e+00	2.773255e-03	2.375373e+00	2.500000e+00
4.422124218749981e-09	2.500000e+00	0.000000e+00	2.544370e-03	2.385884e+00	2.500000e+00
4.429936718749980e-09	2.500000e+00	0.000000e+00	2.333560e-03	2.395529e+00	2.500000e+00
4.437749218749980e-09	2.500000e+00	0.000000e+00	2.139525e-03	2.404375e+00	2.500000e+00
4.445561718749980e-09	2.500000e+00	0.000000e+00	1.961041e-03	2.412485e+00	2.500000e+00
4.453374218749980e-09	2.500000e+00	0.000000e+00	1.796956e-03	2.419919e+00	2.500000e+00
4.461186718749979e-09	2.500000e+00	0.000000e+00	1.646190e-03	2.426731e+00	2.500000e+00
4.468999218749979e-09	2.500000e+00	0.000000e+00	1.507729e-03	2.432971e+00	2.500000e+00
4.476811718749979e-09	2.500000e+00	0.000000e+00	1.380626e-03	2.438686e+00	2.500000e+00
4.484624218749979e-09	2.500000e+00	0.000000e+00	1.263998e-03	2.443920e+00	2.500000e+00
4.492436718749978e-09	2.500000e+00	0.000000e+00	1.157021e-03	2.448711e+00	2.500000e+00
4.500249218749978e-09	2.500000e+00	0.000000e+00	1.058929e-03	2.453097e+00	2.500000e+00
4.508061718749978e-09	2.500000e+00	0.000000e+00	9.690145e-04	2.457111e+00	2.500000e+00
4.515874218749978e-09	2.500000e+00	0.000000e+00	8.866174e-04	2.460784e+00	2.500000e+00
4.523686718749977e-09	2.500000e+00	0.000000e+00	8.111293e-04	2.464145e+00	2.500000e+00
4.531499218749977e-09	2.500000e+00	0.000000e+00	7.419871e-04	2.467220e+00	2.500000e+00
4.539311718749977e-09	2.500000e+00	0.000000e+00	6.786710e-04	2.470032e+00	2.500000e+00
4.547124218749977e-09	2.500000e+00	0.000000e+00	6.207014e-04	2.472605e+00	2.500000e+00
4.554936718749977e-09	2.500000e+00	0.000000e+00	5.676362e-04	2.474957e+00	2.500000e+00
4.562749218749976e-09	2.500000e+00	0.000000e+00	5.190684e-04	2.477109e+00	2.500000e+00
4.570561718749976e-09	2.500000e+00	0.000000e+00	4.746234e-04	2.479077e+00	2.500000e+00
4.578374218749976e-09	2.500000e+00	0.000000e+00	4.339568e-04	2.480875e+00	2.500000e+00
4.592187500000000e-09	2.500000e+00	0.000000e+00	3.701717e-04	2.483695e+00	2.500000e+00
4.600000000000000e-09	2.500000e+00	0.000000e+00	3.378904e-04	2.485121e+00	2.500000e+00
4.600781250000000e-09	2.304688e+00	1.953125e-01	6.317683e-03	2.486971e+00	2.500000e+00
4.602343750000000e-09	1.914062e+00	5.859375e-01	3.470149e-02	2.496298e+00	2.500000e+00
4.605468750000000e-09	1.132812e+00	1.367188e+00	1.183288e-01	2.504537e+00	2.500000e+00
4.610000000000000e-09	1.634248e-13	2.500000e+00	2.422211e-01	2.467414e+00	2.500000e+00
4.610453125000000e-09	0.000000e+00	2.500000e+00	2.471167e-01	2.443636e+00	2.500000e+00
4.611359375000000e-09	0.000000e+00	2.500000e+00	2.565291e-01	2.396204e+00	2.500000e+00
4.613171874999999e-09	0.000000e+00	2.500000e+00	2.738940e-01	2.302202e+00	2.500000e+00
4.616796874999999e-09	0.000000e+00	2.500000e+00	3.052703e-01	2.120338e+00	2.500000e+00
4.624046874999998e-09	0.000000e+00	2.500000e+00	3.682622e-01	1.774840e+00	2.500000e+00
4.631859374999997e-09	0.000000e+00	2.500000e+00	4.527152e-01	1.421625e+00	2.500000e+00
4.639671874999997e-09	0.000000e+00	2.500000e+00	5.659807e-01	1.094967e+00	2.500000e+00
4.647484374999997e-09	0.000000e+00	2.500000e+00	7.037026e-01	8.088086e-01	2.500000e+00
4.655296874999997e-09	0.000000e+00	2.500000e+00	8.482069e-01	5.712439e-01	2.500000e+00
4.663109374999997e-09	0.000000e+00	2.500000e+00	9.833121e-01	3.834718e-01	2.500000e+00
4.670921874999996e-09	0.000000e+00	2.500000e+00	1.102117e+00	2.460721e-01	2.500000e+00
4.678734374999996e-09	0.000000e+00	2.500000e+00	1.205235e+00	1.552893e-01	2.500000e+00
4.686546874999996e-09	0.000000e+00	2.500000e+00	1.295757e+00	1.003881e-01	2.500000e+00
4.694359374999996e-09	0.000000e+00	2.500000e+00	1.375877e+00	6.874786e-02	2.500000e+00
4.702171874999995e-09	0.000000e+00	2.500000e+00	1.447426e+00	5.055540e-02	2.500000e+00
4.709984374999995e-09	0.000000e+00	2.500000e+00	1.512872e+00	3.979972e-02	2.500000e+00
4.717796874999995e-09	0.000000e+00	2.500000e+00	1.574632e+00	3.314821e-02	2.500000e+00
4.725609374999995e-09	0.000000e+00	2.500000e+00	1.633892e+00	2.868661e-02	2.500000e+00
4.733421874999994e-09	0.000000e+00	2.500000e+00	1.690656e+00	2.531441e-02	2.500000e+00
4.741234374999994e-09	0.000000e+00	2.500000e+00	1.744723e+00	2.251711e-02	2.500000e+00
4.749046874999994e-09	0.000000e+00	2.500000e+00	1.796045e+00	2.009678e-02	2.500000e+00
4.756859374999994e-09	0.000000e+00	2.500000e+00	1.844635e+00	1.796886e-02	2.500000e+00
4.764671874999993e-09	0.000000e+00	2.500000e+00	1.890534e+00	1.609132e-02	2.500000e+00
4.772484374999993e-09	0.000000e+00	2.500000e+00	1.933807e+00	1.443808e-02	2.500000e+00
4.780296874999993e-09	0.000000e+00	2.500000e+00	1.974551e+00	1.298667e-02	2.500000e+00
4.788109374999993e-09	0.000000e+00	2.500000e+00	2.012899e+00	1.171093e-02	2.500000e+00
4.795921874999992e-09	0.000000e+00	2.500000e+00	2.049025e+00	1.057940e-02	2.500000e+00
4.803734374999992e-09	0.000000e+00	2.500000e+00	2.083107e+00	9.564025e-03	2.500000e+00
4.811546874999992e-09	0.000000e+00	2.500000e+00	2.115251e+00	8.653391e-03	2.500000e+00
4.819359374999992e-09	0.000000e+00	2.500000e+00	2.145461e+00	7.849994e-03	2.500000e+00
4.827171874999991e-09	0.000000e+00	2.500000e+00	2.173701e+00	7.151738e-03	2.500000e+00
4.834984374999991e-09	0.000000e+00	2.500000e+00	2.199970e+00	6.543473e-03	2.500000e+00
4.842796874999991e-09	0.000000e+00	2.500000e+00	2.224318e+00	6.005045e-03	2.500000e+00
4.850609374999991e-09	0.000000e+00	2.500000e+00	2.246834e+00	5.519984e-03	2.500000e+00
4.858421874999991e-09	0.000000e+00	2.500000e+00	2.267623e+00	5.077474e-03	2.500000e+00
4.866234374999990e-09	0.000000e+00	2.500000e+00	2.286794e+00	4.670864e-03	2.500000e+00
4.874046874999990e-09	0.000000e+00	2.500000e+00	2.304457e+00	4.295917e-03	2.500000e+00
4.881859374999990e-09	0.000000e+00	2.500000e+00	2.320716e+00	3.949673e-03	2.500000e+00
4.889671874999990e-09	0.000000e+00	2.500000e+00	2.335674e+00	3.629836e-03	2.500000e+00
4.897484374999989e-09	0.000000e+00	2.500000e+00	2.349426e+00	3.334466e-03	2.500000e+00
4.905296874999989e-09	0.000000e+00	2.500000e+00	2.362061e+00	3.061836e-03	2.500000e+00
4.913109374999989e-09	0.000000e+00	2.500000e+00	2.373665e+00	2.810361e-03	2.500000e+00
4.920921874999989e-09	0.000000e+00	2.500000e+00	2.384317e+00	2.578559e-03	2.500000e+00
4.928734374999988e-09	0.000000e+00	2.500000e+00	2.394091e+00	2.365040e-03	2.500000e+00
4.936546874999988e-09	0.000000e+00	2.500000e+00	2.403056e+00	2.168492e-03	2.500000e+00
4.944359374999988e-09	0.000000e+00	2.500000e+00	2.411276e+00	1.987679e-03	2.500000e+00
4.952171874999988e-09	0.000000e+00	2.500000e+00	2.418811e+00	1.821440e-03	2.500000e+00
4.959984374999987e-09	0.000000e+00	2.500000e+00	2.425715e+00	1.668682e-03	2.500000e+00
4.967796874999987e-09	0.000000e+00	2.500000e+00	2.432041e+00	1.528381e-03	2.500000e+00
4.975609374999987e-09	0.000000e+00	2.500000e+00	2.437835e+00	1.399581e-03	2.500000e+00
4.983421874999987e-09	0.000000e+00	2.500000e+00	2.443140e+00	1.281387e-03	2.500000e+00
4.991234374999986e-09	0.000000e+00	2.500000e+00	2.447998e+00	1.172969e-03	2.500000e+00
4.999046874999986e-09	0.000000e+00	2.500000e+00	2.452444e+00	1.073551e-03	2.500000e+00
5.006859374999986e-09	0.000000e+00	2.500000e+00	2.456513e+00	9.824153e-04	2.500000e+00
5.014671874999986e-09	0.000000e+00	2.500000e+00	2.460237e+00	8.988964e-04	2.500000e+00
5.022484374999985e-09	0.000000e+00	2.500000e+00	2.463645e+00	8.223775e-04	2.500000e+00
5.030296874999985e-09	0.000000e+00	2.500000e+00	2.466762e+00	7.522888e-04	2.500000e+00
5.038109374999985e-09	0.000000e+00	2.500000e+00	2.469614e+00	6.881038e-04	2.500000e+00
5.045921874999985e-09	0.000000e+00	2.500000e+00	2.472222e+00	6.293369e-04	2.500000e+00
5.053734374999985e-09	0.000000e+00	2.500000e+00	2.474607e+00	5.755405e-04	2.500000e+00
5.061546874999984e-09	0.000000e+00	2.500000e+00	2.476789e+00	5.263024e-04	2.500000e+00
5.069359374999984e-09	0.000000e+00	2.500000e+00	2.478784e+00	4.812430e-04	2.500000e+00
5.077171874999984e-09	0.000000e+00	2.500000e+00	2.480608e+00	4.400133e-04	2.500000e+00
5.084984374999984e-09	0.000000e+00	2.500000e+00	2.482275e+00	4.022925e-04	2.500000e+00
5.092796874999983e-09	0.000000e+00	2.500000e+00	2.483803e+00	3.677310e-04	2.500000e+00
5.100000000000000e-09	0.000000e+00	2.500000e+00	2.485120e+00	3.379106e-04	2.500000e+00
5.100720312500002e-09	1.800781e-01	2.319922e+00	2.486615e+00	5.111960e-03	2.500000e+00
5.102160937500005e-09	5.402344e-01	1.959766e+00	2.494987e+00	2.974740e-02	2.500000e+00
5.105042187500012e-09	1.260547e+00	1.239453e+00	2.502990e+00	1.055000e-01	2.500000e+00
5.110000000000000e-09	2.500000e+00	6.039613e-14	2.467605e+00	2.431452e-01	2.500000e+00
5.110495781249998e-09	2.500000e+00	0.000000e+00	2.441583e+00	2.484361e-01	2.500000e+00
5.111487343749996e-09	2.500000e+00	0.000000e+00	2.389690e+00	2.585827e-01	2.500000e+00
5.113470468749992e-09	2.500000e+00	0.000000e+00	2.287043e+00	2.772202e-01	2.500000e+00
5.117436718749982e-09	2.500000e+00	0.000000e+00	2.089066e+00	3.111738e-01	2.500000e+00
5.125249218749982e-09	2.500000e+00	0.000000e+00	1.719242e+00	3.802384e-01	2.500000e+00
5.133061718749982e-09	2.500000e+00	0.000000e+00	1.369222e+00	4.683376e-01	2.500000e+00
5.140874218749982e-09	2.500000e+00	0.000000e+00	1.047876e+00	5.860287e-01	2.500000e+00
5.148686718749981e-09	2.500000e+00	0.000000e+00	7.689052e-01	7.260652e-01	2.500000e+00
5.156499218749981e-09	2.500000e+00	0.000000e+00	5.389476e-01	8.700544e-01	2.500000e+00
5.164311718749981e-09	2.500000e+00	0.000000e+00	3.589534e-01	1.002834e+00	2.500000e+00
5.172124218749981e-09	2.500000e+00	0.000000e+00	2.292094e-01	1.119005e+00	2.500000e+00
5.179936718749980e-09	2.500000e+00	0.000000e+00	1.447838e-01	1.219992e+00	2.500000e+00
5.187749218749980e-09	2.500000e+00	0.000000e+00	9.426978e-02	1.308789e+00	2.500000e+00
5.195561718749980e-09	2.500000e+00	0.000000e+00	6.524801e-02	1.387449e+00	2.500000e+00
5.203374218749980e-09	2.500000e+00	0.000000e+00	4.851355e-02	1.457880e+00	2.500000e+00
5.211186718749979e-09	2.500000e+00	0.000000e+00	3.856255e-02	1.522616e+00	2.500000e+00
5.218999218749979e-09	2.500000e+00	0.000000e+00	3.235122e-02	1.583953e+00	2.500000e+00
5.226811718749979e-09	2.500000e+00	0.000000e+00	2.811287e-02	1.642842e+00	2.500000e+00
5.234624218749979e-09	2.500000e+00	0.000000e+00	2.485170e-02	1.699197e+00	2.500000e+00
5.242436718749979e-09	2.500000e+00	0.000000e+00	2.212115e-02	1.752840e+00	2.500000e+00
5.250249218749978e-09	2.500000e+00	0.000000e+00	1.974995e-02	1.803739e+00	2.500000e+00
5.258061718749978e-09	2.500000e+00	0.000000e+00	1.766288e-02	1.851909e+00	2.500000e+00
5.265874218749978e-09	2.500000e+00	0.000000e+00	1.582152e-02	1.897396e+00	2.500000e+00
5.273686718749978e-09	2.500000e+00	0.000000e+00	1.420099e-02	1.940271e+00	2.500000e+00
5.281499218749977e-09	2.500000e+00	0.000000e+00	1.277861e-02	1.980635e+00	2.500000e+00
5.289311718749977e-09	2.500000e+00	0.000000e+00	1.152732e-02	2.018627e+00	2.500000e+00
5.297124218749977e-09	2.500000e+00	0.000000e+00	1.041529e-02	2.054426e+00	2.500000e+00
5.304936718749977e-09	2.500000e+00	0.000000e+00	9.416355e-03	2.088204e+00	2.500000e+00
5.312749218749976e-09	2.500000e+00	0.000000e+00	8.522029e-03	2.120051e+00	2.500000e+00
5.320561718749976e-09	2.500000e+00	0.000000e+00	7.735369e-03	2.149958e+00	2.500000e+00
5.328374218749976e-09	2.500000e+00	0.000000e+00	7.052286e-03	2.177892e+00	2.500000e+00
5.336186718749976e-09	2.500000e+00	0.000000e+00	6.456113e-03	2.203859e+00	2.500000e+00
5.343999218749975e-09	2.500000e+00	0.000000e+00	5.926867e-03	2.227918e+00	2.500000e+00
5.351811718749975e-09	2.500000e+00	0.000000e+00	5.448967e-03	2.250160e+00	2.500000e+00
5.359624218749975e-09	2.500000e+00	0.000000e+00	5.012366e-03	2.270691e+00	2.500000e+00
5.367436718749975e-09	2.500000e+00	0.000000e+00	4.610888e-03	2.289622e+00	2.500000e+00
5.375249218749974e-09	2.500000e+00	0.000000e+00	4.240552e-03	2.307061e+00	2.500000e+00
5.383061718749974e-09	2.500000e+00	0.000000e+00	3.898531e-03	2.323112e+00	2.500000e+00
5.390874218749974e-09	2.500000e+00	0.000000e+00	3.582598e-03	2.337878e+00	2.500000e+00
5.398686718749974e-09	2.500000e+00	0.000000e+00	3.290854e-03	2.351450e+00	2.500000e+00
5.406499218749973e-09	2.500000e+00	0.000000e+00	3.021597e-03	2.363921e+00	2.500000e+00
5.414311718749973e-09	2.500000e+00	0.000000e+00	2.773259e-03	2.375373e+00	2.500000e+00
5.422124218749973e-09	2.500000e+00	0.000000e+00	2.544374e-03	2.385884e+00	2.500000e+00
5.429936718749973e-09	2.500000e+00	0.000000e+00	2.333563e-03	2.395529e+00	2.500000e+00
5.437749218749973e-09	2.500000e+00	0.000000e+00	2.139528e-03	2.404374e+00	2.500000e+00
5.445561718749972e-09	2.500000e+00	0.000000e+00	1.961044e-03	2.412485e+00	2.500000e+00
5.453374218749972e-09	2.500000e+00	0.000000e+00	1.796959e-03	2.419919e+00	2.500000e+00
5.461186718749972e-09	2.500000e+00	0.000000e+00	1.646192e-03	2.426730e+00	2.500000e+00
5.468999218749972e-09	2.500000e+00	0.000000e+00	1.507731e-03	2.432971e+00	2.500000e+00
5.476811718749971e-09	2.500000e+00	0.000000e+00	1.380628e-03	2.438686e+00	2.500000e+00
5.484624218749971e-09	2.500000e+00	0.000000e+00	1.264000e-03	2.443920e+00	2.500000e+00
5.492436718749971e-09	2.500000e+00	0.000000e+00	1.157022e-03	2.448711e+00	2.500000e+00
5.500249218749971e-09	2.500000e+00	0.000000e+00	1.058931e-03	2.453097e+00	2.500000e+00
5.508061718749970e-09	2.500000e+00	0.000000e+00	9.690159e-04	2.457111e+00	2.500000e+00
5.515874218749970e-09	2.500000e+00	0.000000e+00	8.866187e-04	2.460784e+00	2.500000e+00
5.523686718749970e-09	2.500000e+00	0.000000e+00	8.111305e-04	2.464145e+00	2.500000e+00
5.531499218749970e-09	2.500000e+00	0.000000e+00	7.419882e-04	2.467220e+00	2.500000e+00
5.539311718749969e-09	2.500000e+00	0.000000e+00	6.786720e-04	2.470032e+00	2.500000e+00
5.547124218749969e-09	2.500000e+00	0.000000e+00	6.207023e-04	2.472605e+00	2.500000e+00
5.554936718749969e-09	2.500000e+00	0.000000e+00	5.676370e-04	2.474957e+00	2.500000e+00
5.562749218749969e-09	2.500000e+00	0.000000e+00	5.190691e-04	2.477109e+00	2.500000e+00
5.570561718749968e-09	2.500000e+00	0.000000e+00	4.746242e-04	2.479077e+00	2.500000e+00
5.578374218749968e-09	2.500000e+00	0.000000e+00	4.339575e-04	2.480875e+00	2.500000e+00
5.592187500000000e-09	2.500000e+00	0.000000e+00	3.701723e-04	2.483695e+00	2.500000e+00
5.600000000000000e-09	2.500000e+00	0.000000e+00	3.378909e-04	2.485121e+00	2.500000e+00
5.600781250000000e-09	2.304688e+00	1.953125e-01	6.317684e-03	2.486971e+00	2.500000e+00
5.602343750000000e-09	1.914062e+00	5.859375e-01	3.470149e-02	2.496298e+00	2.500000e+00
5.605468750000000e-09	1.132812e+00	1.367188e+00	1.183288e-01	2.504537e+00	2.500000e+00
5.609999999999999e-09	1.634248e-13	2.500000e+00	2.422211e-01	2.467414e+00	2.500000e+00
5.610453125000000e-09	0.000000e+00	2.500000e+00	2.471167e-01	2.443636e+00	2.500000e+00
5.611359375000000e-09	0.000000e+00	2.500000e+00	2.565291e-01	2.396204e+00	2.500000e+00
5.613171875000000e-09	0.000000e+00	2.500000e+00	2.738940e-01	2.302202e+00	2.500000e+00
5.616796875000000e-09	0.000000e+00	2.500000e+00	3.052703e-01	2.120338e+00	2.500000e+00
5.624046875000000e-09	0.000000e+00	2.500000e+00	3.682622e-01	1.774840e+00	2.500000e+00
5.631859375000000e-09	0.000000e+00	2.500000e+00	4.527152e-01	1.421625e+00	2.500000e+00
5.639671875000000e-09	0.000000e+00	2.500000e+00	5.659807e-01	1.094967e+00	2.500000e+00
5.647484374999999e-09	0.000000e+00	2.500000e+00	7.037026e-01	8.088086e-01	2.500000e+00
5.655296874999999e-09	0.000000e+00	2.500000e+00	8.482069e-01	5.712439e-01	2.500000e+00
5.663109374999999e-09	0.000000e+00	2.500000e+00	9.833122e-01	3.834718e-01	2.500000e+00
5.670921874999999e-09	0.000000e+00	2.500000e+00	1.102117e+00	2.460721e-01	2.500000e+00
5.678734374999998e-09	0.000000e+00	2.500000e+00	1.205235e+00	1.552893e-01	2.500000e+00
5.686546874999998e-09	0.000000e+00	2.500000e+00	1.295757e+00	1.003881e-01	2.500000e+00
5.694359374999998e-09	0.000000e+00	2.500000e+00	1.375877e+00	6.874786e-02	2.500000e+00
5.702171874999998e-09	0.000000e+00	2.500000e+00	1.447426e+00	5.055540e-02	2.500000e+00
5.709984374999997e-09	0.000000e+00	2.500000e+00	1.512872e+00	3.979972e-02	2.500000e+00
5.717796874999997e-09	0.000000e+00	2.500000e+00	1.574632e+00	3.314821e-02	2.500000e+00
5.725609374999997e-09	0.000000e+00	2.500000e+00	1.633892e+00	2.868661e-02	2.500000e+00
5.733421874999997e-09	0.000000e+00	2.500000e+00	1.690656e+00	2.531441e-02	2.500000e+00
5.741234374999996e-09	0.000000e+00	2.500000e+00	1.744723e+00	2.251711e-02	2.500000e+00
5.749046874999996e-09	0.000000e+00	2.500000e+00	1.796045e+00	2.009678e-02	2.500000e+00
5.756859374999996e-09	0.000000e+00	2.500000e+00	1.844635e+00	1.796886e-02	2.500000e+00
5.764671874999996e-09	0.000000e+00	2.500000e+00	1.890534e+00	1.609132e-02	2.500000e+00
5.772484374999996e-09	0.000000e+00	2.500000e+00	1.933807e+00	1.443808e-02	2.500000e+00
5.780296874999995e-09	0.000000e+00	2.500000e+00	1.974551e+00	1.298667e-02	2.500000e+00
5.788109374999995e-09	0.000000e+00	2.500000e+00	2.012899e+00	1.171093e-02	2.500000e+00
5.795921874999995e-09	0.000000e+00	2.500000e+00	2.049025e+00	1.057940e-02	2.500000e+00
5.803734374999995e-09	0.000000e+00	2.500000e+00	2.083107e+00	9.564025e-03	2.500000e+00
5.811546874999994e-09	0.000000e+00	2.500000e+00	2.115251e+00	8.653391e-03	2.500000e+00
5.819359374999994e-09	0.000000e+00	2.500000e+00	2.145461e+00	7.849994e-03	2.500000e+00
5.827171874999994e-09	0.000000e+00	2.500000e+00	2.173701e+00	7.151738e-03	2.500000e+00
5.834984374999994e-09	0.000000e+00	2.500000e+00	2.199970e+00	6.543473e-03	2.500000e+00
5.842796874999993e-09	0.000000e+00	2.500000e+00	2.224318e+00	6.005045e-03	2.500000e+00
5.850609374999993e-09	0.000000e+00	2.500000e+00	2.246834e+00	5.519984e-03	2.500000e+00
5.858421874999993e-09	0.000000e+00	2.500000e+00	2.267623e+00	5.077474e-03	2.500000e+00
5.866234374999993e-09	0.000000e+00	2.500000e+00	2.286794e+00	4.670864e-03	2.500000e+00
5.874046874999992e-09	0.000000e+00	2.500000e+00	2.304457e+00	4.295917e-03	2.500000e+00
5.881859374999992e-09	0.000000e+00	2.500000e+00	2.320716e+00	3.949673e-03	2.500000e+00
5.889671874999992e-09	0.000000e+00	2.500000e+00	2.335674e+00	3.629836e-03	2.500000e+00
5.897484374999992e-09	0.000000e+00	2.500000e+00	2.349426e+00	3.334466e-03	2.500000e+00
5.905296874999991e-09	0.000000e+00	2.500000e+00	2.362061e+00	3.061836e-03	2.500000e+00
5.913109374999991e-09	0.000000e+00	2.500000e+00	2.373665e+00	2.810361e-03	2.500000e+00
